FID,longitude,latitude,cell_num,cell_area,gpcp_cid,CID,BASIN,AREA,ntsctarea,area_frc
703,90.250000000000000,24.750000000000000,43173,2801.338134770000100,23491.000000000000000,468528,34,772.360013912000000,386.180006956000000,0.500000000000000
704,90.250000000000000,24.750000000000000,43173,2801.338134770000100,23491.000000000000000,468529,34,772.360013912000000,769.561608064999970,0.996376811595000
705,90.250000000000000,24.750000000000000,43173,2801.338134770000100,23491.000000000000000,468530,34,772.360013912000000,240.662902884999990,0.311594202898000
706,90.750000000000000,24.750000000000000,43174,2801.338134770000100,23491.000000000000000,467222,34,771.076863331000030,719.204419798000000,0.932727272728000
707,90.750000000000000,24.750000000000000,43174,2801.338134770000100,23491.000000000000000,467223,34,771.076863331000030,682.753513530999950,0.885454545454000
708,90.750000000000000,24.750000000000000,43174,2801.338134770000100,23491.000000000000000,468530,34,772.360013912000000,528.898705178999990,0.684782608696000
709,90.750000000000000,24.750000000000000,43174,2801.338134770000100,23491.000000000000000,468531,34,772.360013912000000,772.360013912000000,1.000000000000000
710,90.750000000000000,24.750000000000000,43174,2801.338134770000100,23491.000000000000000,468532,34,772.360013912000000,97.944204662999994,0.126811594203000
711,91.250000000000000,24.750000000000000,43175,2801.338134770000100,23492.000000000000000,467223,34,771.076863331000030,88.323349799400006,0.114545454545000
712,91.250000000000000,24.750000000000000,43175,2801.338134770000100,23492.000000000000000,467224,34,771.076863331000030,771.076863331000030,1.000000000000000
713,91.250000000000000,24.750000000000000,43175,2801.338134770000100,23492.000000000000000,467225,34,771.076863331000030,542.557720197999970,0.703636363636000
714,91.250000000000000,24.750000000000000,43175,2801.338134770000100,23492.000000000000000,468532,34,772.360013912000000,671.617403402000040,0.869565217392000
715,91.250000000000000,24.750000000000000,43175,2801.338134770000100,23492.000000000000000,468533,34,772.360013912000000,724.787114503999990,0.938405797101000
716,91.750000000000000,24.750000000000000,43176,2801.338134770000100,23492.000000000000000,467225,34,771.076863331000030,228.519143133000000,0.296363636364000
717,91.750000000000000,24.750000000000000,43176,2801.338134770000100,23492.000000000000000,467226,34,771.076863331000030,771.076863331000030,1.000000000000000
718,91.750000000000000,24.750000000000000,43176,2801.338134770000100,23492.000000000000000,467227,34,771.076863331000030,402.361926865999980,0.521818181819000
719,91.750000000000000,24.750000000000000,43176,2801.338134770000100,23492.000000000000000,468533,34,772.360013912000000,44.774493560200000,0.057971014492900
720,91.750000000000000,24.750000000000000,43176,2801.338134770000100,23492.000000000000000,468534,34,772.360013912000000,772.360013912000000,1.000000000000000
721,91.750000000000000,24.750000000000000,43176,2801.338134770000100,23492.000000000000000,468535,34,772.360013911000010,582.068416281000050,0.753623188406000
722,92.250000000000000,24.750000000000000,43177,2801.338134770000100,23493.000000000000000,467227,34,771.076863331000030,368.714936464999990,0.478181818181000
723,92.250000000000000,24.750000000000000,43177,2801.338134770000100,23493.000000000000000,467228,34,771.076863331000030,771.076863331000030,1.000000000000000
724,92.250000000000000,24.750000000000000,43177,2801.338134770000100,23493.000000000000000,467229,34,771.076863331000030,262.166133532999990,0.340000000001000
725,92.250000000000000,24.750000000000000,43177,2801.338134770000100,23493.000000000000000,468535,34,772.360013911000010,187.493191782999990,0.242753623189000
726,92.250000000000000,24.750000000000000,43177,2801.338134770000100,23493.000000000000000,468536,34,772.360013912000000,769.561608064999970,0.996376811595000
727,92.250000000000000,24.750000000000000,43177,2801.338134770000100,23493.000000000000000,468537,34,772.360013912000000,439.349718059000000,0.568840579711000
728,92.750000000000000,24.750000000000000,43178,2801.338134770000100,23493.000000000000000,467229,34,771.076863331000030,508.910729797999980,0.659999999999000
729,92.750000000000000,24.750000000000000,43178,2801.338134770000100,23493.000000000000000,467230,34,771.076863331000030,771.076863331000030,1.000000000000000
730,92.750000000000000,24.750000000000000,43178,2801.338134770000100,23493.000000000000000,467231,34,771.076863331000030,121.970340199000010,0.158181818181000
731,92.750000000000000,24.750000000000000,43178,2801.338134770000100,23493.000000000000000,468537,34,772.360013912000000,333.010295853000000,0.431159420289000
732,92.750000000000000,24.750000000000000,43178,2801.338134770000100,23493.000000000000000,468538,34,772.360013912000000,769.561608063999980,0.996376811594000
733,92.750000000000000,24.750000000000000,43178,2801.338134770000100,23493.000000000000000,468539,34,772.360013912000000,293.832613987999990,0.380434782608000
734,93.250000000000000,24.750000000000000,43179,2801.338134770000100,23494.000000000000000,467231,34,771.076863331000030,649.106523131000020,0.841818181818000
735,93.250000000000000,24.750000000000000,43179,2801.338134770000100,23494.000000000000000,468539,34,772.360013912000000,475.728994075999990,0.615942028985000
736,93.250000000000000,24.750000000000000,43179,2801.338134770000100,23494.000000000000000,468540,34,772.360013912000000,769.561608064999970,0.996376811595000
737,93.250000000000000,24.750000000000000,43179,2801.338134770000100,23494.000000000000000,468541,34,772.360013912000000,151.113915765000000,0.195652173913000
738,93.750000000000000,24.750000000000000,43180,2801.338134770000100,23494.000000000000000,467233,34,771.076863331000030,771.076863331000030,1.000000000000000
739,93.750000000000000,24.750000000000000,43180,2801.338134770000100,23494.000000000000000,467234,34,771.076863331000030,612.655616864999960,0.794545454546000
740,93.750000000000000,24.750000000000000,43180,2801.338134770000100,23494.000000000000000,468541,34,772.360013912000000,618.447692298999980,0.800724637681000
741,93.750000000000000,24.750000000000000,43180,2801.338134770000100,23494.000000000000000,468542,34,772.360013912000000,772.360013912000000,1.000000000000000
742,89.250000000000000,24.250000000000000,43453,2812.251953129999900,23490.000000000000000,464591,21,771.248900623000050,115.405857392000000,0.149635036496000
743,89.250000000000000,24.250000000000000,43453,2812.251953129999900,23490.000000000000000,464592,34,771.248900624000040,771.248900624000040,1.000000000000000
744,89.250000000000000,24.250000000000000,43453,2812.251953129999900,23490.000000000000000,464593,34,771.248900623000050,520.733746771000030,0.675182481752000
745,89.250000000000000,24.250000000000000,43453,2812.251953129999900,23490.000000000000000,465905,34,769.768187962999950,497.259011932000020,0.645985401459000
746,89.250000000000000,24.250000000000000,43453,2812.251953129999900,23490.000000000000000,465906,34,769.768187964000050,769.768187964000050,1.000000000000000
747,89.250000000000000,24.250000000000000,43453,2812.251953129999900,23490.000000000000000,465907,34,769.768187962999950,137.659274490000000,0.178832116789000
748,89.750000000000000,24.250000000000000,43454,2812.251953129999900,23490.000000000000000,464593,34,771.248900623000050,250.515153852000000,0.324817518248000
749,89.750000000000000,24.250000000000000,43454,2812.251953129999900,23490.000000000000000,464594,34,771.248900623000050,771.248900624000040,1.000000000000000
750,89.750000000000000,24.250000000000000,43454,2812.251953129999900,23490.000000000000000,464595,34,771.248900624000040,385.624450312000020,0.500000000000000
751,89.750000000000000,24.250000000000000,43454,2812.251953129999900,23490.000000000000000,465907,34,769.768187962999950,632.108913474000020,0.821167883213000
752,89.750000000000000,24.250000000000000,43454,2812.251953129999900,23490.000000000000000,465908,34,769.768187964000050,769.768187964000050,1.000000000000000
753,90.250000000000000,24.250000000000000,43455,2812.251953129999900,23491.000000000000000,464595,34,771.248900624000040,385.624450312000020,0.500000000000000
754,90.250000000000000,24.250000000000000,43455,2812.251953129999900,23491.000000000000000,464596,34,771.248900623000050,771.248900624000040,1.000000000000000
755,90.250000000000000,24.250000000000000,43455,2812.251953129999900,23491.000000000000000,464597,34,771.248900624000040,250.515153852000000,0.324817518248000
756,90.250000000000000,24.250000000000000,43455,2812.251953129999900,23491.000000000000000,465909,34,769.768187962999950,769.768187962999950,1.000000000000000
757,90.250000000000000,24.250000000000000,43455,2812.251953129999900,23491.000000000000000,465910,34,769.768187964000050,632.108913474000020,0.821167883212000
758,90.750000000000000,24.250000000000000,43456,2812.251953129999900,23491.000000000000000,464597,34,771.248900624000040,520.733746772000020,0.675182481752000
759,90.750000000000000,24.250000000000000,43456,2812.251953129999900,23491.000000000000000,464598,34,771.248900623000050,771.248900623000050,1.000000000000000
760,90.750000000000000,24.250000000000000,43456,2812.251953129999900,23491.000000000000000,464599,34,771.248900623000050,115.405857393000010,0.149635036497000
761,90.750000000000000,24.250000000000000,43456,2812.251953129999900,23491.000000000000000,465910,34,769.768187964000050,137.659274490000000,0.178832116788000
762,90.750000000000000,24.250000000000000,43456,2812.251953129999900,23491.000000000000000,465911,34,769.768187962999950,769.768187962999950,1.000000000000000
763,90.750000000000000,24.250000000000000,43456,2812.251953129999900,23491.000000000000000,465912,34,769.768187962999950,497.259011933000010,0.645985401461000
764,91.250000000000000,24.250000000000000,43457,2812.251953129999900,23492.000000000000000,464599,34,771.248900623000050,655.843043231000020,0.850364963504000
765,91.250000000000000,24.250000000000000,43457,2812.251953129999900,23492.000000000000000,464600,34,771.248900624000040,751.545461556999950,0.974452554745000
766,91.250000000000000,24.250000000000000,43457,2812.251953129999900,23492.000000000000000,465912,34,769.768187962999950,272.509176029999990,0.354014598539000
767,91.250000000000000,24.250000000000000,43457,2812.251953129999900,23492.000000000000000,465913,34,769.768187962999950,769.768187962999950,1.000000000000000
768,91.250000000000000,24.250000000000000,43457,2812.251953129999900,23492.000000000000000,465914,34,769.768187964000050,359.599737442999980,0.467153284671000
769,91.750000000000000,24.250000000000000,43458,2812.251953129999900,23492.000000000000000,464600,34,771.248900624000040,19.703439067000001,0.025547445255400
770,91.750000000000000,24.250000000000000,43458,2812.251953129999900,23492.000000000000000,464601,34,771.248900623000050,771.248900623000050,1.000000000000000
771,91.750000000000000,24.250000000000000,43458,2812.251953129999900,23492.000000000000000,464602,34,771.248900624000040,616.436165096999960,0.799270072992000
772,91.750000000000000,24.250000000000000,43458,2812.251953129999900,23492.000000000000000,465914,34,769.768187964000050,410.168450521000010,0.532846715329000
773,91.750000000000000,24.250000000000000,43458,2812.251953129999900,23492.000000000000000,465915,34,769.768187962999950,769.768187962999950,1.000000000000000
774,91.750000000000000,24.250000000000000,43458,2812.251953129999900,23492.000000000000000,465916,34,769.768187962999950,221.940462953000010,0.288321167883000
775,92.250000000000000,24.250000000000000,43459,2812.251953129999900,23493.000000000000000,464602,34,771.248900624000040,154.812735527000000,0.200729927008000
776,92.250000000000000,24.250000000000000,43459,2812.251953129999900,23493.000000000000000,464603,34,771.248900623000050,771.248900624000040,1.000000000000000
777,92.250000000000000,24.250000000000000,43459,2812.251953129999900,23493.000000000000000,464604,34,771.248900623000050,481.326868638000010,0.624087591242000
778,92.250000000000000,24.250000000000000,43459,2812.251953129999900,23493.000000000000000,465916,34,769.768187962999950,547.827725009999990,0.711678832117000
779,92.250000000000000,24.250000000000000,43459,2812.251953129999900,23493.000000000000000,465917,34,769.768187964000050,769.768187964000050,1.000000000000000
780,92.250000000000000,24.250000000000000,43459,2812.251953129999900,23493.000000000000000,465918,34,769.768187964000050,84.281188463399999,0.109489051095000
781,92.750000000000000,24.250000000000000,43460,2812.251953129999900,23493.000000000000000,464604,34,771.248900623000050,289.922031985999980,0.375912408759000
782,92.750000000000000,24.250000000000000,43460,2812.251953129999900,23493.000000000000000,465918,34,769.768187964000050,685.486999500000020,0.890510948904000
783,92.750000000000000,24.250000000000000,43460,2812.251953129999900,23493.000000000000000,465919,34,769.768187962999950,719.199474884999970,0.934306569343000
784,93.250000000000000,24.250000000000000,43461,2812.251953129999900,23494.000000000000000,465919,34,769.768187962999950,50.568713078000002,0.065693430657100
785,93.250000000000000,24.250000000000000,43461,2812.251953129999900,23494.000000000000000,465921,34,769.768187964000050,581.540200396000050,0.755474452555000
786,93.750000000000000,24.250000000000000,43462,2812.251953129999900,23494.000000000000000,465921,34,769.768187964000050,188.227987568000000,0.244525547445000
787,90.250000000000000,23.750000000000000,43737,2822.953369140000200,23851.000000000000000,461960,34,771.341225594999970,193.541662833000000,0.250915750916000
788,90.250000000000000,23.750000000000000,43737,2822.953369140000200,23851.000000000000000,461961,34,771.341225594999970,771.341225594999970,1.000000000000000
789,90.250000000000000,23.750000000000000,43737,2822.953369140000200,23851.000000000000000,461962,34,771.341225595999960,447.829978962999970,0.580586080586000
790,90.250000000000000,23.750000000000000,43737,2822.953369140000200,23851.000000000000000,463279,34,769.894934641999950,576.716168990000030,0.749084249084000
791,90.250000000000000,23.750000000000000,43737,2822.953369140000200,23851.000000000000000,463280,34,769.894934641999950,769.894934641999950,1.000000000000000
792,90.250000000000000,23.750000000000000,43737,2822.953369140000200,23851.000000000000000,463281,34,769.894934641999950,60.632751262799999,0.078754578754300
793,90.750000000000000,23.750000000000000,43738,2822.953369140000200,23851.000000000000000,461962,34,771.341225595999960,323.511246632999980,0.419413919414000
794,90.750000000000000,23.750000000000000,43738,2822.953369140000200,23851.000000000000000,461963,34,771.341225594999970,771.341225594999970,1.000000000000000
795,90.750000000000000,23.750000000000000,43738,2822.953369140000200,23851.000000000000000,461964,34,771.341225594999970,317.860395163000020,0.412087912088000
796,90.750000000000000,23.750000000000000,43738,2822.953369140000200,23851.000000000000000,463281,34,769.894934641999950,709.262183379000020,0.921245421245000
797,90.750000000000000,23.750000000000000,43738,2822.953369140000200,23851.000000000000000,463282,34,769.894934641999950,700.801799481999980,0.910256410257000
798,91.250000000000000,23.750000000000000,43739,2822.953369140000200,23852.000000000000000,461964,34,771.341225594999970,450.655404697999980,0.584249084250000
799,91.250000000000000,23.750000000000000,43739,2822.953369140000200,23852.000000000000000,461965,34,771.341225594999970,768.515799861000000,0.996336996338000
800,91.250000000000000,23.750000000000000,43739,2822.953369140000200,23852.000000000000000,461966,34,771.341225594999970,190.716237097999990,0.247252747253000
801,91.250000000000000,23.750000000000000,43739,2822.953369140000200,23852.000000000000000,463282,34,769.894934641999950,69.093135160000003,0.089743589743400
802,91.250000000000000,23.750000000000000,43739,2822.953369140000200,23852.000000000000000,463283,34,769.894934641999950,769.894934641999950,1.000000000000000
803,91.250000000000000,23.750000000000000,43739,2822.953369140000200,23852.000000000000000,463284,34,769.894934641999950,568.255785092999990,0.738095238095000
804,91.750000000000000,23.750000000000000,43740,2822.953369140000200,23852.000000000000000,461966,34,771.341225594999970,580.624988497999990,0.752747252748000
805,91.750000000000000,23.750000000000000,43740,2822.953369140000200,23852.000000000000000,461967,34,771.341225594999970,771.341225594999970,1.000000000000000
806,91.750000000000000,23.750000000000000,43740,2822.953369140000200,23852.000000000000000,461968,34,771.341225594999970,60.746653298100000,0.078754578755000
807,91.750000000000000,23.750000000000000,43740,2822.953369140000200,23852.000000000000000,463284,34,769.894934641999950,201.639149549000000,0.261904761905000
808,91.750000000000000,23.750000000000000,43740,2822.953369140000200,23852.000000000000000,463285,34,769.894934641999950,769.894934641999950,1.000000000000000
809,91.750000000000000,23.750000000000000,43740,2822.953369140000200,23852.000000000000000,463286,34,769.894934641999950,435.709770703999990,0.565934065934000
810,92.250000000000000,23.750000000000000,43741,2822.953369140000200,23853.000000000000000,461968,34,771.341225594999970,710.594572297000010,0.921245421245000
811,92.250000000000000,23.750000000000000,43741,2822.953369140000200,23853.000000000000000,463286,34,769.894934641999950,334.185163938000020,0.434065934066000
812,92.250000000000000,23.750000000000000,43741,2822.953369140000200,23853.000000000000000,463287,34,769.894934641999950,769.894934641999950,1.000000000000000
813,92.250000000000000,23.750000000000000,43741,2822.953369140000200,23853.000000000000000,463288,34,769.894934641999950,305.983884280999970,0.397435897436000
814,92.750000000000000,23.750000000000000,43742,2822.953369140000200,23853.000000000000000,463288,34,769.894934641999950,463.911050360999980,0.602564102564000
815,90.250000000000000,23.250000000000000,44017,2833.442138670000100,23851.000000000000000,459316,34,771.354297155000040,771.354297155000040,1.000000000000000
816,90.250000000000000,23.250000000000000,44017,2833.442138670000100,23851.000000000000000,459317,34,771.354297154000050,646.576396144000000,0.838235294118000
817,90.250000000000000,23.250000000000000,44017,2833.442138670000100,23851.000000000000000,460639,34,769.942303992000010,384.971151996000000,0.500000000000000
818,90.250000000000000,23.250000000000000,44017,2833.442138670000100,23851.000000000000000,460640,34,769.942303993000000,769.942303993000000,1.000000000000000
819,90.250000000000000,23.250000000000000,44017,2833.442138670000100,23851.000000000000000,460641,34,769.942303993000000,257.590991409000030,0.334558823529000
820,90.750000000000000,23.250000000000000,44018,2833.442138670000100,23851.000000000000000,459317,34,771.354297154000050,124.777901009999990,0.161764705882000
821,90.750000000000000,23.250000000000000,44018,2833.442138670000100,23851.000000000000000,459318,34,771.354297156000030,771.354297155000040,0.999999999999000
822,90.750000000000000,23.250000000000000,44018,2833.442138670000100,23851.000000000000000,459319,34,771.354297154000050,521.798495133999950,0.676470588236000
823,90.750000000000000,23.250000000000000,44018,2833.442138670000100,23851.000000000000000,460641,34,769.942303993000000,512.351312583999970,0.665441176471000
824,90.750000000000000,23.250000000000000,44018,2833.442138670000100,23851.000000000000000,460642,34,769.942303993000000,769.942303993000000,1.000000000000000
825,90.750000000000000,23.250000000000000,44018,2833.442138670000100,23851.000000000000000,460643,34,769.942303993000000,133.041501057999990,0.172794117648000
826,91.250000000000000,23.250000000000000,44019,2833.442138670000100,23852.000000000000000,459319,34,771.354297154000050,249.555802021000010,0.323529411765000
827,91.250000000000000,23.250000000000000,44019,2833.442138670000100,23852.000000000000000,459320,34,771.354297155000040,768.518435768000020,0.996323529411000
828,91.250000000000000,23.250000000000000,44019,2833.442138670000100,23852.000000000000000,459321,34,771.354297155000040,397.020594124000010,0.514705882353000
829,91.250000000000000,23.250000000000000,44019,2833.442138670000100,23852.000000000000000,460643,34,769.942303993000000,636.900802935000000,0.827205882352000
830,91.250000000000000,23.250000000000000,44019,2833.442138670000100,23852.000000000000000,460644,34,769.942303993000000,769.942303993000000,1.000000000000000
831,91.250000000000000,23.250000000000000,44019,2833.442138670000100,23852.000000000000000,460645,34,769.942303993000000,5.661340470560000,0.007352941176500
832,91.750000000000000,23.250000000000000,44020,2833.442138670000100,23852.000000000000000,459321,34,771.354297155000040,371.497841644000000,0.481617647058000
833,91.750000000000000,23.250000000000000,44020,2833.442138670000100,23852.000000000000000,459322,34,771.354297155000040,771.354297155000040,1.000000000000000
834,91.750000000000000,23.250000000000000,44020,2833.442138670000100,23852.000000000000000,459323,34,771.354297155000040,275.078554500000000,0.356617647059000
835,91.750000000000000,23.250000000000000,44020,2833.442138670000100,23852.000000000000000,460645,34,769.942303993000000,764.280963521999980,0.992647058823000
836,91.750000000000000,23.250000000000000,44020,2833.442138670000100,23852.000000000000000,460646,34,769.942303993000000,651.054154111000000,0.845588235293000
837,92.750000000000000,23.250000000000000,44022,2833.442138670000100,23853.000000000000000,459325,34,771.354297155000040,621.053643664999980,0.805147058823000
838,92.750000000000000,23.250000000000000,44022,2833.442138670000100,23853.000000000000000,460648,34,769.942303993000000,246.268310468000010,0.319852941176000
839,92.750000000000000,23.250000000000000,44022,2833.442138670000100,23853.000000000000000,460649,34,769.942303993000000,769.942303993000000,1.000000000000000
840,90.750000000000000,22.750000000000000,44302,2843.717041020000100,24211.000000000000000,456663,34,771.288580833999960,695.867372745000010,0.902214022140000
841,90.750000000000000,22.750000000000000,44302,2843.717041020000100,24211.000000000000000,457991,34,769.910758574000060,313.930401559000020,0.407749077491000
842,90.750000000000000,22.750000000000000,44302,2843.717041020000100,24211.000000000000000,457992,34,769.910758572999950,769.910758572999950,1.000000000000000
843,90.750000000000000,22.250000000000000,44587,2853.777832029999900,24211.000000000000000,455331,34,769.800767510000010,114.044558150000000,0.148148148149000
844,77.250000000000000,30.750000000000000,39476,2654.077392579999900,21318.000000000000000,499040,21,771.301274286999960,64.937736151400003,0.084192439862700
845,77.750000000000000,30.750000000000000,39477,2654.077392579999900,21318.000000000000000,497802,21,773.266334297999950,773.266334297999950,1.000000000000000
846,77.750000000000000,30.750000000000000,39477,2654.077392579999900,21318.000000000000000,497803,21,773.266334297999950,346.774077751999980,0.448453608247000
847,77.750000000000000,30.750000000000000,39477,2654.077392579999900,21318.000000000000000,499040,21,771.301274286999960,706.363538135000000,0.915807560137000
848,78.250000000000000,30.750000000000000,39478,2654.077392579999900,21319.000000000000000,497803,21,773.266334297999950,426.492256546000020,0.551546391753000
849,77.250000000000000,30.250000000000000,39809,2667.481201170000100,21318.000000000000000,495314,21,771.810969277000030,771.810969277000030,1.000000000000000
850,77.250000000000000,30.250000000000000,39809,2667.481201170000100,21318.000000000000000,495315,21,771.810969277000030,182.937894102000000,0.237024221453000
851,77.250000000000000,30.250000000000000,39809,2667.481201170000100,21318.000000000000000,496559,21,772.552685692999940,772.552685692999940,1.000000000000000
852,77.250000000000000,30.250000000000000,39809,2667.481201170000100,21318.000000000000000,496560,21,772.552685692999940,290.373250829000030,0.375862068965000
853,77.750000000000000,30.250000000000000,39810,2667.481201170000100,21318.000000000000000,495315,21,771.810969277000030,588.873075175000050,0.762975778547000
854,77.750000000000000,30.250000000000000,39810,2667.481201170000100,21318.000000000000000,495316,21,771.810969277000030,746.440020460000030,0.967128027682000
855,77.750000000000000,30.250000000000000,39810,2667.481201170000100,21318.000000000000000,496560,21,772.552685692999940,482.179434862999980,0.624137931034000
856,77.750000000000000,30.250000000000000,39810,2667.481201170000100,21318.000000000000000,496561,21,772.552685692999940,772.552685692999940,1.000000000000000
857,77.750000000000000,30.250000000000000,39810,2667.481201170000100,21318.000000000000000,496562,21,772.552685692999940,77.255268569199998,0.099999999999900
858,78.250000000000000,30.250000000000000,39811,2667.481201170000100,21319.000000000000000,495316,21,771.810969277000030,25.370948816999999,0.032871972318300
859,78.250000000000000,30.250000000000000,39811,2667.481201170000100,21319.000000000000000,495317,21,771.810969277000030,771.810969277000030,1.000000000000000
860,78.250000000000000,30.250000000000000,39811,2667.481201170000100,21319.000000000000000,495318,21,771.810969277000030,538.131177541000060,0.697231833910000
861,78.250000000000000,30.250000000000000,39811,2667.481201170000100,21319.000000000000000,496562,21,772.552685692999940,695.297417124000050,0.900000000000000
862,78.250000000000000,30.250000000000000,39811,2667.481201170000100,21319.000000000000000,496563,21,772.552685692999940,636.689972001999990,0.824137931034000
863,78.750000000000000,30.250000000000000,39812,2667.481201170000100,21319.000000000000000,495318,21,771.810969277000030,233.679791736000000,0.302768166090000
864,78.750000000000000,30.250000000000000,39812,2667.481201170000100,21319.000000000000000,495319,21,771.810969277000030,771.810969277000030,1.000000000000000
865,78.750000000000000,30.250000000000000,39812,2667.481201170000100,21319.000000000000000,495320,21,771.810969277000030,329.822334622000030,0.427335640139000
866,78.750000000000000,30.250000000000000,39812,2667.481201170000100,21319.000000000000000,496563,21,772.552685692999940,135.862713691000010,0.175862068966000
867,79.250000000000000,30.250000000000000,39813,2667.481201170000100,21320.000000000000000,495320,21,771.810969277000030,441.988634655000000,0.572664359861000
868,80.750000000000000,30.250000000000000,39816,2667.481201170000100,21321.000000000000000,495327,21,771.810969277000030,271.068558413999990,0.351211072664000
869,81.250000000000000,30.250000000000000,39817,2667.481201170000100,21322.000000000000000,495327,21,771.810969277000030,500.742410862999980,0.648788927336000
870,81.250000000000000,30.250000000000000,39817,2667.481201170000100,21322.000000000000000,495328,21,771.810969277000030,771.810969277000030,1.000000000000000
871,81.250000000000000,30.250000000000000,39817,2667.481201170000100,21322.000000000000000,496573,21,772.552685692999940,772.552685692999940,1.000000000000000
872,76.750000000000000,29.750000000000000,40136,2680.682128909999800,21677.000000000000000,494065,21,771.041306716000010,112.443523896000000,0.145833333333000
873,77.250000000000000,29.750000000000000,40137,2680.682128909999800,21678.000000000000000,492814,21,772.927596758000050,772.927596758000050,1.000000000000000
874,77.250000000000000,29.750000000000000,40137,2680.682128909999800,21678.000000000000000,492815,21,772.927596759000040,407.934009399999980,0.527777777777000
875,77.250000000000000,29.750000000000000,40137,2680.682128909999800,21678.000000000000000,494065,21,771.041306716000010,658.597782819000030,0.854166666665000
876,77.250000000000000,29.750000000000000,40137,2680.682128909999800,21678.000000000000000,494066,21,771.041306716000010,680.015596895000040,0.881944444444000
877,77.750000000000000,29.750000000000000,40138,2680.682128909999800,21678.000000000000000,492815,21,772.927596759000040,364.993587358000010,0.472222222222000
878,77.750000000000000,29.750000000000000,40138,2680.682128909999800,21678.000000000000000,492816,21,772.927596759000040,770.243820380999980,0.996527777777000
879,77.750000000000000,29.750000000000000,40138,2680.682128909999800,21678.000000000000000,492817,21,772.927596758000050,203.967004699999990,0.263888888889000
880,77.750000000000000,29.750000000000000,40138,2680.682128909999800,21678.000000000000000,494066,21,771.041306716000010,91.025709820800003,0.118055555556000
881,77.750000000000000,29.750000000000000,40138,2680.682128909999800,21678.000000000000000,494067,21,771.041306716000010,771.041306716000010,1.000000000000000
882,77.750000000000000,29.750000000000000,40138,2680.682128909999800,21678.000000000000000,494068,21,771.041306716000010,476.546363179000020,0.618055555556000
883,78.250000000000000,29.750000000000000,40139,2680.682128909999800,21679.000000000000000,492817,21,772.927596758000050,566.276815681000020,0.732638888890000
884,78.250000000000000,29.750000000000000,40139,2680.682128909999800,21679.000000000000000,492818,21,772.927596759000040,770.243820380999980,0.996527777777000
885,78.250000000000000,29.750000000000000,40139,2680.682128909999800,21679.000000000000000,492819,21,772.927596759000040,2.683776377510000,0.003472222222060
886,78.250000000000000,29.750000000000000,40139,2680.682128909999800,21679.000000000000000,494068,21,771.041306716000010,294.494943537999970,0.381944444445000
887,78.250000000000000,29.750000000000000,40139,2680.682128909999800,21679.000000000000000,494069,21,771.041306716000010,771.041306716000010,1.000000000000000
888,78.250000000000000,29.750000000000000,40139,2680.682128909999800,21679.000000000000000,494070,21,771.041306716000010,270.399902703000010,0.350694444445000
889,78.750000000000000,29.750000000000000,40140,2680.682128909999800,21679.000000000000000,492819,21,772.927596759000040,767.560044003000030,0.993055555555000
890,78.750000000000000,29.750000000000000,40140,2680.682128909999800,21679.000000000000000,492820,21,772.927596758000050,574.328144812999990,0.743055555555000
891,78.750000000000000,29.750000000000000,40140,2680.682128909999800,21679.000000000000000,494070,21,771.041306716000010,500.641404013000000,0.649305555555000
892,78.750000000000000,29.750000000000000,40140,2680.682128909999800,21679.000000000000000,494071,21,771.041306715000020,771.041306716000010,1.000000000000000
893,78.750000000000000,29.750000000000000,40140,2680.682128909999800,21679.000000000000000,494072,21,771.041306716000010,66.930668985799997,0.086805555555600
894,79.250000000000000,29.750000000000000,40141,2680.682128909999800,21680.000000000000000,492820,21,772.927596758000050,195.915675566999990,0.253472222222000
895,79.250000000000000,29.750000000000000,40141,2680.682128909999800,21680.000000000000000,492821,21,772.927596758000050,770.243820380999980,0.996527777779000
896,79.250000000000000,29.750000000000000,40141,2680.682128909999800,21680.000000000000000,492822,21,772.927596759000040,373.044916490999980,0.482638888888000
897,79.250000000000000,29.750000000000000,40141,2680.682128909999800,21680.000000000000000,494072,21,771.041306716000010,704.110637730000010,0.913194444444000
898,79.250000000000000,29.750000000000000,40141,2680.682128909999800,21680.000000000000000,494073,21,771.041306716000010,631.825515225000000,0.819444444444000
899,79.750000000000000,29.750000000000000,40142,2680.682128909999800,21680.000000000000000,492822,21,772.927596759000040,399.882680267000010,0.517361111110000
900,79.750000000000000,29.750000000000000,40142,2680.682128909999800,21680.000000000000000,494073,21,771.041306716000010,139.215791489999990,0.180555555555000
901,80.750000000000000,29.750000000000000,40144,2680.682128909999800,21681.000000000000000,492827,21,772.927596758000050,542.122828282000000,0.701388888889000
902,81.250000000000000,29.750000000000000,40145,2680.682128909999800,21682.000000000000000,492827,21,772.927596758000050,230.804768477000010,0.298611111112000
903,81.250000000000000,29.750000000000000,40145,2680.682128909999800,21682.000000000000000,492828,21,772.927596758000050,772.927596758000050,1.000000000000000
904,81.250000000000000,29.750000000000000,40145,2680.682128909999800,21682.000000000000000,494080,21,771.041306716000010,586.312660315000020,0.760416666666000
905,81.750000000000000,29.750000000000000,40146,2680.682128909999800,21682.000000000000000,494080,21,771.041306716000010,184.728646400999990,0.239583333334000
906,81.750000000000000,29.750000000000000,40146,2680.682128909999800,21682.000000000000000,494081,21,771.041306716000010,771.041306716000010,1.000000000000000
907,76.250000000000000,29.250000000000000,40450,2693.678955079999900,21677.000000000000000,490300,21,771.262591688000040,250.795178416000000,0.325174825175000
