FID,WGHM_BASIN,PAPA_BASIN,EAG_CNUM,WGHM_CNUM,EAG_AREA,INTCT_AREA,AREA_FRC
618,21,21,463233,43711,769.894934640999960,401.868235115000000,0.521978021978000
619,21,21,459266,43990,771.354297155000040,501.947465427999990,0.650735294118000
620,21,21,459267,43990,771.354297155000040,771.354297155000040,1.000000000000000
621,21,21,459268,43990,771.354297155000040,144.628930717000000,0.187500000001000
622,21,21,460589,43990,769.942303993000000,56.613404705199997,0.073529411764500
623,21,21,460590,43990,769.942303993000000,769.942303993000000,1.000000000000000
624,21,21,460591,43990,769.942303993000000,585.948738700000040,0.761029411764000
625,21,21,480138,41695,771.751853030000010,179.892335849000010,0.233096085410000
626,21,21,480139,41695,771.751853030000010,771.751853030000010,1.000000000000000
627,21,21,480140,41695,771.751853030000010,421.579748897000000,0.546263345196000
628,21,21,481420,41695,770.056144762000030,680.992711648999940,0.884341637011000
629,21,21,481421,41695,770.056144762000030,689.213951629000010,0.895017793595000
630,21,21,480136,41694,771.751853030000010,9.612567564340001,0.012455516014100
631,21,21,480137,41694,771.751853030000010,771.751853030000010,1.000000000000000
632,21,21,480138,41694,771.751853030000010,591.859517181000000,0.766903914590000
633,21,21,481418,41694,770.056144762000030,508.346672076000000,0.660142348754000
634,21,21,481419,41694,770.056144762000030,770.056144762000030,1.000000000000000
635,21,21,481420,41694,770.056144762000030,89.063433113100004,0.115658362989000
636,21,21,480135,41693,771.751853030000010,611.084652310000020,0.791814946619000
637,21,21,480136,41693,771.751853030000010,759.392837590000000,0.983985765125000
638,21,21,481416,41693,770.056144762000030,335.700632503000010,0.435943060498000
639,21,21,481417,41693,770.056144762000030,770.056144762000030,1.000000000000000
640,21,21,481418,41693,770.056144762000030,261.709472686000030,0.339857651246000
641,21,21,480133,41692,771.751853030000010,443.551331902000020,0.574733096086000
642,21,21,480134,41692,771.751853030000010,771.751853030000010,1.000000000000000
643,21,21,480135,41692,771.751853030000010,157.920752843999990,0.204626334519000
644,21,21,481414,41692,770.056144762000030,163.054592930000010,0.211743772242000
645,21,21,481415,41692,770.056144762000030,770.056144762000030,1.000000000000000
646,21,21,481416,41692,770.056144762000030,434.355512259000020,0.564056939502000
647,21,21,480131,41691,771.751853030000010,273.271563617000030,0.354092526690000
648,21,21,480132,41691,771.751853030000010,771.751853030000010,1.000000000000000
649,21,21,480133,41691,771.751853030000010,328.200521127999990,0.425266903914000
650,21,21,481413,41691,770.056144762000030,763.205111446000050,0.991103202847000
651,21,21,481414,41691,770.056144762000030,607.001551832000020,0.788256227758000
652,21,21,482696,41393,771.080165857000000,235.152107317999990,0.304964539007000
653,21,21,482697,41393,771.080165857000000,771.080165857000000,1.000000000000000
654,21,21,482698,41393,771.080165857000000,360.931141465000000,0.468085106383000
655,21,21,483972,41393,772.077339630999970,732.518606682000040,0.948763250884000
656,21,21,483973,41393,772.077339630999970,628.847444470000030,0.814487632509000
657,21,21,482694,41392,771.080165857000000,60.155190244000003,0.078014184397000
658,21,21,482695,41392,771.080165857000000,771.080165857000000,1.000000000000000
659,21,21,482696,41392,771.080165857000000,535.928058538999950,0.695035460993000
660,21,21,483970,41392,772.077339630999970,555.186355530000010,0.719081272085000
661,21,21,483971,41392,772.077339630999970,772.077339631999960,1.000000000000000
662,21,21,483972,41392,772.077339630999970,36.830544470100001,0.047703180212100
663,21,21,482693,41391,771.080165857000000,656.238439027000030,0.851063829787000
664,21,21,482694,41391,771.080165857000000,710.924975613000020,0.921985815603000
665,21,21,483968,41391,772.077339630999970,375.125915899000010,0.485865724382000
666,21,21,483969,41391,772.077339630999970,772.077339631999960,1.000000000000000
667,21,21,483970,41391,772.077339630999970,216.890984100999990,0.280918727915000
668,21,21,485242,41077,770.325539557999950,279.004833232000010,0.362190812721000
669,21,21,485243,41077,770.325539557999950,770.325539557999950,1.000000000000000
670,21,21,485244,41077,770.325539557999950,308.946815335000000,0.401060070671000
671,21,21,486511,41077,771.274876650000010,2.715756607800000,0.003521126760400
672,21,21,486512,41077,771.274876650000010,771.274876650000010,1.000000000000000
673,21,21,486513,41077,771.274876650000010,583.887670703000030,0.757042253521000
674,21,21,485240,41076,770.325539557999950,96.630942241300005,0.125441696113000
675,21,21,485241,41076,770.325539557999950,770.325539557999950,1.000000000000000
676,21,21,485242,41076,770.325539557999950,491.320706325999990,0.637809187279000
677,21,21,486510,41076,771.274876650000010,589.319183919000010,0.764084507042000
678,21,21,486511,41076,771.274876650000010,768.559120042000020,0.996478873239000
679,21,21,485239,41075,770.325539557999950,684.582590807999960,0.888692579505000
680,21,21,485240,41075,770.325539557999950,673.694597316999990,0.874558303887000
681,21,21,486509,41075,771.274876650000010,771.274876650000010,1.000000000000000
682,21,21,486510,41075,771.274876650000010,181.955692731000000,0.235915492958000
683,21,21,482691,41390,771.080165857000000,478.507195124000020,0.620567375886000
684,21,21,482692,41390,771.080165857000000,771.080165857000000,1.000000000000000
685,21,21,482693,41390,771.080165857000000,114.841726830000000,0.148936170213000
686,21,21,483966,41390,772.077339630999970,197.793664745999990,0.256183745582000
687,21,21,483967,41390,772.077339630999970,769.349151151999990,0.996466431096000
688,21,21,483968,41390,772.077339630999970,394.223235253999970,0.510600706715000
689,21,21,487778,40763,772.197035493000040,497.186512326000010,0.643859649123000
690,21,21,487779,40763,772.197035493000040,772.197035493000040,1.000000000000000
691,21,21,487780,40763,772.197035493000040,85.348093396699994,0.110526315790000
692,21,21,489041,40763,770.388771324999990,220.304157414000000,0.285964912281000
693,21,21,489042,40763,770.388771324999990,770.388771324999990,1.000000000000000
694,21,21,489043,40763,770.388771324999990,358.163200702999970,0.464912280701000
695,21,21,490302,40452,771.262591687000050,714.631422368000020,0.926573426574000
696,21,21,490303,40452,771.262591687000050,631.033029562000020,0.818181818182000
697,21,21,491559,40452,772.108908277999940,439.859952974000010,0.569686411150000
698,21,21,491560,40452,772.108908277999940,772.108908277999940,1.000000000000000
699,21,21,491561,40452,772.108908277999940,133.168609616000000,0.172473867596000
700,21,21,492814,40137,772.927596759000040,772.927596759000040,1.000000000000000
701,21,21,492815,40137,772.927596759000040,407.934009399999980,0.527777777777000
702,21,21,494065,40137,771.041306716000010,658.597782820000020,0.854166666667000
703,21,21,494066,40137,771.041306716000010,680.015596895000040,0.881944444444000
704,21,21,495314,39809,771.810969276000040,771.810969277000030,1.000000000000000
705,21,21,495315,39809,771.810969276000040,182.937894102000000,0.237024221454000
706,21,21,496559,39809,772.552685692999940,772.552685692999940,1.000000000000000
707,21,21,496560,39809,772.552685692999940,290.373250829000030,0.375862068965000
708,21,21,495315,39810,771.810969276000040,588.873075175000050,0.762975778548000
709,21,21,495316,39810,771.810969276000040,746.440020459000040,0.967128027682000
710,21,21,496560,39810,772.552685692999940,482.179434863999970,0.624137931035000
711,21,21,496561,39810,772.552685692999940,772.552685692999940,1.000000000000000
712,21,21,496562,39810,772.552685692999940,77.255268569199998,0.099999999999900
713,21,21,499040,39476,771.301274286999960,64.937736151400003,0.084192439862700
714,21,21,497802,39477,773.266334297999950,773.266334297999950,1.000000000000000
715,21,21,497803,39477,773.266334297999950,346.774077751999980,0.448453608247000
716,21,21,499040,39477,771.301274286999960,706.363538135000000,0.915807560137000
717,21,21,497803,39478,773.266334297999950,426.492256546000020,0.551546391753000
718,21,21,474994,42294,770.077989670999950,512.461971543999990,0.665467625900000
719,21,21,474995,42294,770.077989670999950,770.077989670999950,1.000000000000000
720,21,21,474996,42294,770.077989670999950,99.722329597900000,0.129496402878000
721,21,21,476286,42294,771.222650770999960,255.692097477999990,0.331541218638000
722,21,21,476287,42294,771.222650770999960,771.222650770999960,1.000000000000000
723,21,21,476288,42294,771.222650770999960,352.440458686000000,0.456989247312000
724,21,21,477574,42000,772.341010356999960,606.839365280000040,0.785714285714000
725,21,21,477575,42000,772.341010356999960,772.341010356999960,1.000000000000000
726,21,21,478860,42000,770.680506869000060,346.806228090999980,0.450000000000000
727,21,21,478861,42000,770.680506869000060,770.680506869000060,1.000000000000000
728,21,21,478862,42000,770.680506869000060,255.976025496000010,0.332142857143000
729,21,21,480142,41697,771.751853030000010,517.705424541999950,0.670818505339000
730,21,21,480143,41697,771.751853030000010,771.751853030000010,1.000000000000000
731,21,21,480144,41697,771.751853030000010,83.766660204299995,0.108540925267000
732,21,21,481423,41697,770.056144762000030,253.488232707000010,0.329181494663000
733,21,21,481424,41697,770.056144762000030,770.056144762000030,1.000000000000000
734,21,21,481425,41697,770.056144762000030,343.921872483000020,0.446619217082000
735,21,21,480140,41696,771.751853030000010,350.172104133000000,0.453736654804000
736,21,21,480141,41696,771.751853030000010,769.005405153999960,0.996441281138000
737,21,21,480142,41696,771.751853030000010,251.299980613000000,0.325622775801000
738,21,21,481421,41696,770.056144762000030,80.842193133500004,0.104982206406000
739,21,21,481422,41696,770.056144762000030,770.056144762000030,1.000000000000000
740,21,21,481423,41696,770.056144762000030,516.567912055999950,0.670818505339000
741,21,21,482698,41394,771.080165857000000,410.149024392000000,0.531914893617000
742,21,21,482699,41394,771.080165857000000,771.080165857000000,1.000000000000000
743,21,21,482700,41394,771.080165857000000,183.199897561999990,0.237588652483000
744,21,21,483973,41394,772.077339630999970,140.501706681999990,0.181978798587000
745,21,21,483974,41394,772.077339630999970,772.077339631999960,1.000000000000000
746,21,21,483975,41394,772.077339630999970,451.515193318000000,0.584805653711000
747,21,21,485244,41078,770.325539557999950,461.378724223000010,0.598939929329000
748,21,21,485245,41078,770.325539557999950,770.325539557999950,1.000000000000000
749,21,21,485246,41078,770.325539557999950,129.294922716999990,0.167844522968000
750,21,21,486513,41078,771.274876650000010,187.387205947000010,0.242957746479000
751,21,21,486514,41078,771.274876650000010,771.274876650000010,1.000000000000000
752,21,21,486515,41078,771.274876650000010,399.216221365000020,0.517605633803000
753,21,21,487780,40764,772.197035493000040,686.848942096999960,0.889473684211000
754,21,21,487781,40764,772.197035493000040,667.882699119999980,0.864912280703000
755,21,21,489043,40764,770.388771324999990,412.225570620999970,0.535087719298000
756,21,21,489044,40764,770.388771324999990,770.388771324000000,0.999999999999000
757,21,21,489045,40764,770.388771324999990,166.241787496000000,0.215789473684000
758,21,21,490303,40453,771.262591687000050,140.229562125000000,0.181818181818000
759,21,21,490304,40453,771.262591687000050,771.262591687000050,1.000000000000000
760,21,21,490305,40453,771.262591687000050,436.869020465999990,0.566433566433000
761,21,21,491561,40453,772.108908277999940,636.250023719999940,0.824041811846000
762,21,21,491562,40453,772.108908277999940,706.197172206000000,0.914634146342000
763,21,21,469797,42878,770.824661522000040,170.363421568000010,0.221014492753000
764,21,21,469798,42878,770.824661522000040,770.824661522000040,1.000000000000000
765,21,21,469799,42878,770.824661522000040,455.233405173999980,0.590579710145000
766,21,21,471101,42878,772.061973139999960,684.264311934000030,0.886281588447000
767,21,21,471102,42878,772.061973139999960,706.562130653000050,0.915162454873000
768,21,21,467183,43153,771.076863331000030,85.519433933100004,0.110909090909000
769,21,21,467184,43153,771.076863331000030,771.076863331000030,1.000000000000000
770,21,21,467185,43153,771.076863331000030,545.361636064999970,0.707272727273000
771,21,21,468492,43153,772.360013912000000,598.858851365999950,0.775362318840000
772,21,21,468493,43153,772.360013912000000,769.561608064999970,0.996376811595000
773,21,21,468494,43153,772.360013912000000,27.984058475000001,0.036231884057900
774,21,21,467182,43152,771.076863331000030,716.400503931000000,0.929090909091000
775,21,21,467183,43152,771.076863331000030,685.557429397999950,0.889090909091000
776,21,21,468490,43152,772.360013912000000,456.140153144000010,0.590579710145000
777,21,21,468491,43152,772.360013912000000,772.360013912000000,1.000000000000000
778,21,21,468492,43152,772.360013912000000,170.702756698000000,0.221014492754000
779,21,21,464557,43434,771.248900624000040,636.139604164000050,0.824817518248000
780,21,21,464558,43434,771.248900624000040,771.248900624000040,1.000000000000000
781,21,21,465870,43434,769.768187964000050,205.084225261000000,0.266423357665000
782,21,21,465871,43434,769.768187964000050,769.768187962999950,0.999999999999000
783,21,21,465872,43434,769.768187964000050,427.024688212999990,0.554744525547000
784,21,21,464559,43435,771.248900624000040,771.248900623000050,0.999999999999000
785,21,21,464560,43435,771.248900624000040,636.139604164000050,0.824817518248000
786,21,21,465872,43435,769.768187964000050,342.743499750000010,0.445255474452000
787,21,21,465873,43435,769.768187964000050,769.768187962999950,0.999999999999000
788,21,21,465874,43435,769.768187964000050,289.365413724000010,0.375912408760000
789,21,21,461922,43716,771.341225595999960,555.196156885000050,0.719780219780000
790,21,21,461923,43716,771.341225595999960,771.341225595999960,1.000000000000000
791,21,21,461924,43716,771.341225595999960,86.175484910899996,0.111721611722000
792,21,21,463240,43716,769.894934640999960,125.495694474999990,0.163003663004000
793,21,21,463241,43716,769.894934640999960,769.894934641999950,1.000000000000000
794,21,21,463242,43716,769.894934640999960,514.673353744000000,0.668498168499000
795,21,21,461920,43715,771.341225595999960,425.226573084999980,0.551282051282000
796,21,21,461921,43715,771.341225595999960,771.341225595999960,1.000000000000000
797,21,21,461922,43715,771.341225595999960,216.145068710999990,0.280219780220000
798,21,21,463239,43715,769.894934640999960,762.844614727000020,0.990842490843000
799,21,21,463240,43715,769.894934640999960,644.399240167000020,0.836996336997000
800,21,21,461918,43714,771.341225595999960,295.256989284999970,0.382783882784000
801,21,21,461919,43714,771.341225595999960,768.515799861000000,0.996336996337000
802,21,21,461920,43714,771.341225595999960,346.114652510999970,0.448717948718000
803,21,21,463237,43714,769.894934640999960,633.118728304000000,0.822344322345000
804,21,21,463238,43714,769.894934640999960,769.894934640999960,1.000000000000000
805,21,21,463239,43714,769.894934640999960,7.050319914300000,0.009157509157520
806,21,21,472405,42590,770.491849803000040,732.940802971000040,0.951263537906000
807,21,21,472406,42590,770.491849803000040,657.838709308000030,0.853790613718000
808,21,21,473702,42590,771.682996982999950,308.118031169000010,0.399280575539000
809,21,21,473703,42590,771.682996982999950,771.682996982999950,1.000000000000000
810,21,21,473704,42590,771.682996982999950,308.118031169000010,0.399280575539000
811,21,21,474996,42295,770.077989670999950,670.355660073999960,0.870503597123000
812,21,21,474997,42295,770.077989670999950,711.906630738999980,0.924460431655000
813,21,21,476288,42295,771.222650770999960,418.782192085000020,0.543010752688000
814,21,21,476289,42295,771.222650770999960,771.222650770999960,1.000000000000000
815,21,21,476290,42295,771.222650770999960,192.114602969999990,0.249103942653000
816,21,21,477576,42001,772.341010356999960,772.341010356999960,1.000000000000000
817,21,21,477577,42001,772.341010356999960,606.839365280000040,0.785714285714000
818,21,21,478862,42001,770.680506869000060,514.704481373000020,0.667857142857000
819,21,21,478863,42001,770.680506869000060,770.680506869000060,1.000000000000000
820,21,21,478864,42001,770.680506869000060,90.830202595200006,0.117857142857000
821,21,21,480144,41698,771.751853030000010,687.985192826000000,0.891459074734000
822,21,21,480145,41698,771.751853030000010,685.238744949999950,0.887900355872000
823,21,21,481425,41698,770.056144762000030,426.134272280000000,0.553380782919000
824,21,21,481426,41698,770.056144762000030,770.056144762000030,1.000000000000000
825,21,21,481427,41698,770.056144762000030,171.275832909999990,0.222419928826000
826,21,21,482702,41396,771.080165857000000,762.877185369000020,0.989361702127000
827,21,21,482703,41396,771.080165857000000,604.286229271000020,0.783687943263000
828,21,21,483977,41396,772.077339630999970,497.894397465999990,0.644876325089000
829,21,21,483978,41396,772.077339630999970,769.349151151999990,0.996466431096000
830,21,21,483979,41396,772.077339630999970,94.122502534399999,0.121908127208000
831,21,21,482700,41395,771.080165857000000,587.880268294999950,0.762411347517000
832,21,21,482701,41395,771.080165857000000,771.080165857000000,1.000000000000000
833,21,21,482702,41395,771.080165857000000,8.202980487770001,0.010638297872200
834,21,21,483975,41395,772.077339630999970,320.562146313000030,0.415194346289000
835,21,21,483976,41395,772.077339630999970,772.077339631999960,1.000000000000000
836,21,21,483977,41395,772.077339630999970,271.454753686999990,0.351590106008000
837,21,21,485246,41079,770.325539557999950,641.030616839999990,0.832155477031000
838,21,21,485247,41079,770.325539557999950,717.246571283999970,0.931095406360000
839,21,21,486515,41079,771.274876650000010,372.058655284999990,0.482394366197000
840,21,21,486516,41079,771.274876650000010,771.274876650000010,1.000000000000000
841,21,21,486517,41079,771.274876650000010,211.829015418000010,0.274647887324000
842,21,21,487781,40765,772.197035493000040,101.604873091000000,0.131578947368000
843,21,21,487782,40765,772.197035493000040,769.487572211000040,0.996491228071000
844,21,21,487783,40765,772.197035493000040,480.929732632000030,0.622807017544000
845,21,21,489045,40765,770.388771324999990,604.146983827999970,0.784210526315000
846,21,21,489046,40765,770.388771324999990,747.412264110000020,0.970175438596000
847,21,21,490305,40454,771.262591687000050,334.393571221000000,0.433566433567000
848,21,21,490306,40454,771.262591687000050,771.262591687000050,1.000000000000000
849,21,21,490307,40454,771.262591687000050,242.705011369999990,0.314685314685000
850,21,21,491562,40454,772.108908277999940,63.221461130800002,0.081881533101100
851,21,21,491563,40454,772.108908277999940,772.108908277999940,1.000000000000000
852,21,21,491564,40454,772.108908277999940,509.807101459000020,0.660278745645000
853,21,21,492815,40138,772.927596759000040,364.993587358000010,0.472222222222000
854,21,21,492816,40138,772.927596758000050,770.243820380999980,0.996527777779000
855,21,21,492817,40138,772.927596759000040,203.967004699999990,0.263888888889000
856,21,21,494066,40138,771.041306716000010,91.025709820800003,0.118055555556000
857,21,21,494067,40138,771.041306716000010,771.041306716000010,1.000000000000000
858,21,21,494068,40138,771.041306716000010,476.546363177999980,0.618055555555000
859,21,21,492817,40139,772.927596759000040,566.276815681000020,0.732638888889000
860,21,21,492818,40139,772.927596758000050,770.243820380999980,0.996527777779000
861,21,21,492819,40139,772.927596759000040,2.683776377520000,0.003472222222070
862,21,21,494068,40139,771.041306716000010,294.494943536999980,0.381944444444000
863,21,21,494069,40139,771.041306716000010,771.041306716000010,1.000000000000000
864,21,21,494070,40139,771.041306716000010,270.399902702000020,0.350694444444000
865,21,21,495316,39811,771.810969276000040,25.370948816999999,0.032871972318300
866,21,21,495317,39811,771.810969276000040,771.810969276000040,1.000000000000000
867,21,21,495318,39811,771.810969276000040,538.131177541000060,0.697231833911000
868,21,21,496562,39811,772.552685692999940,695.297417124000050,0.900000000000000
869,21,21,496563,39811,772.552685692999940,636.689972001999990,0.824137931034000
870,21,21,495318,39812,771.810969276000040,233.679791736000000,0.302768166090000
871,21,21,495319,39812,771.810969276000040,771.810969277000030,1.000000000000000
872,21,21,495320,39812,771.810969276000040,329.822334620999980,0.427335640138000
873,21,21,496563,39812,772.552685692999940,135.862713691000010,0.175862068966000
874,21,21,495320,39813,771.810969276000040,441.988634655000000,0.572664359862000
875,21,21,485247,41080,770.325539557999950,53.078968273299999,0.068904593639400
876,21,21,485248,41080,770.325539557999950,770.325539557999950,1.000000000000000
877,21,21,485249,41080,770.325539557999950,534.872680294000020,0.694346289753000
878,21,21,486517,41080,771.274876650000010,559.445861231999970,0.725352112676000
879,21,21,486518,41080,771.274876650000010,771.274876650000010,1.000000000000000
880,21,21,486519,41080,771.274876650000010,27.157566079100000,0.035211267605500
881,21,21,482703,41397,771.080165857000000,166.793936586000000,0.216312056737000
882,21,21,482704,41397,771.080165857000000,771.080165857000000,1.000000000000000
883,21,21,482705,41397,771.080165857000000,429.289312197000020,0.556737588653000
884,21,21,483979,41397,772.077339630999970,677.954837097000000,0.878091872792000
885,21,21,483980,41397,772.077339630999970,686.139402535000040,0.888692579506000
886,21,21,485249,41081,770.325539557999950,235.452859264000010,0.305653710247000
887,21,21,485250,41081,770.325539557999950,770.325539557999950,1.000000000000000
888,21,21,485251,41081,770.325539557999950,352.498789303000020,0.457597173145000
889,21,21,486519,41081,771.274876650000010,744.117310570999960,0.964788732395000
890,21,21,486520,41081,771.274876650000010,613.760993389999950,0.795774647887000
891,21,21,487783,40766,772.197035493000040,291.267302862000010,0.377192982457000
892,21,21,487784,40766,772.197035493000040,772.197035493000040,1.000000000000000
893,21,21,487785,40766,772.197035493000040,291.267302862000010,0.377192982457000
894,21,21,489046,40766,770.388771324999990,22.976507215000002,0.029824561403600
895,21,21,489047,40766,770.388771324999990,770.388771324999990,1.000000000000000
896,21,21,489048,40766,770.388771324999990,555.490850902000030,0.721052631578000
897,21,21,490307,40455,771.262591687000050,528.557580316999970,0.685314685315000
898,21,21,490308,40455,771.262591687000050,771.262591687000050,1.000000000000000
899,21,21,490309,40455,771.262591687000050,45.844279925400002,0.059440559440500
900,21,21,491564,40455,772.108908277999940,262.301806818999980,0.339721254355000
901,21,21,491565,40455,772.108908277999940,772.108908277999940,1.000000000000000
902,21,21,491566,40455,772.108908277999940,310.726755770000010,0.402439024390000
903,21,21,492819,40140,772.927596759000040,767.560044003000030,0.993055555555000
904,21,21,492820,40140,772.927596758000050,574.328144813999980,0.743055555557000
905,21,21,494070,40140,771.041306716000010,500.641404013000000,0.649305555555000
906,21,21,494071,40140,771.041306716000010,771.041306716000010,1.000000000000000
907,21,21,494072,40140,771.041306716000010,66.930668985599993,0.086805555555300
908,21,21,487785,40767,772.197035493000040,480.929732632000030,0.622807017544000
909,21,21,487786,40767,772.197035493000040,769.487572211000040,0.996491228071000
910,21,21,487787,40767,772.197035493000040,101.604873091000000,0.131578947368000
911,21,21,489048,40767,770.388771324999990,214.897920422000000,0.278947368421000
912,21,21,489049,40767,770.388771324999990,770.388771324000000,0.999999999999000
913,21,21,489050,40767,770.388771324999990,363.569437694999980,0.471929824561000
914,21,21,490309,40456,771.262591687000050,725.418311762000030,0.940559440560000
915,21,21,490310,40456,771.262591687000050,622.942862516999980,0.807692307693000
916,21,21,491566,40456,772.108908277999940,461.382152507999990,0.597560975610000
917,21,21,491567,40456,772.108908277999940,772.108908277999940,1.000000000000000
918,21,21,491568,40456,772.108908277999940,111.646410082000000,0.144599303136000
919,21,21,492820,40141,772.927596758000050,195.915675566999990,0.253472222222000
920,21,21,492821,40141,772.927596759000040,770.243820380999980,0.996527777777000
921,21,21,492822,40141,772.927596758000050,373.044916490999980,0.482638888889000
922,21,21,494072,40141,771.041306716000010,704.110637730000010,0.913194444444000
923,21,21,494073,40141,771.041306716000010,631.825515225000000,0.819444444444000
924,21,21,485251,41082,770.325539557999950,417.826750254999980,0.542402826855000
925,21,21,485252,41082,770.325539557999950,770.325539557999950,1.000000000000000
926,21,21,485253,41082,770.325539557999950,170.124898312000000,0.220848056537000
927,21,21,486520,41082,771.274876650000010,157.513883260000000,0.204225352113000
928,21,21,486521,41082,771.274876650000010,771.274876650000010,1.000000000000000
929,21,21,486522,41082,771.274876650000010,429.089544052000010,0.556338028169000
930,21,21,487787,40768,772.197035493000040,667.882699119999980,0.864912280703000
931,21,21,487788,40768,772.197035493000040,686.848942096999960,0.889473684211000
932,21,21,489050,40768,770.388771324999990,406.819333629000030,0.528070175438000
933,21,21,489051,40768,770.388771324999990,770.388771324000000,0.999999999999000
934,21,21,489052,40768,770.388771324999990,171.648024488000000,0.222807017544000
935,21,21,490310,40457,771.262591687000050,148.319729171000010,0.192307692308000
936,21,21,490311,40457,771.262591687000050,771.262591687000050,1.000000000000000
937,21,21,490312,40457,771.262591687000050,428.778853421000010,0.555944055945000
938,21,21,491568,40457,772.108908277999940,657.772223254999970,0.851916376308000
939,21,21,491569,40457,772.108908277999940,684.674972671999970,0.886759581882000
940,21,21,467189,43156,771.076863331000030,506.106813932000020,0.656363636364000
941,21,21,467190,43156,771.076863331000030,771.076863331000030,1.000000000000000
942,21,21,467191,43156,771.076863331000030,124.774256066000010,0.161818181818000
943,21,21,468497,43156,772.360013912000000,257.453337971000000,0.333333333334000
944,21,21,468498,43156,772.360013912000000,769.561608063999980,0.996376811594000
945,21,21,468499,43156,772.360013912000000,369.389571870999990,0.478260869565000
946,21,21,467187,43155,771.076863331000030,365.911020598999980,0.474545454546000
947,21,21,467188,43155,771.076863331000030,771.076863331000030,1.000000000000000
948,21,21,467189,43155,771.076863331000030,264.970049399000000,0.343636363636000
949,21,21,468495,43155,772.360013912000000,114.734639748000010,0.148550724638000
950,21,21,468496,43155,772.360013912000000,769.561608063999980,0.996376811594000
951,21,21,468497,43155,772.360013912000000,512.108270093999980,0.663043478261000
952,21,21,467185,43154,771.076863331000030,225.715227266000000,0.292727272727000
953,21,21,467186,43154,771.076863331000030,771.076863331000030,1.000000000000000
954,21,21,467187,43154,771.076863331000030,405.165842731999990,0.525454545454000
955,21,21,468494,43154,772.360013912000000,744.375955437000020,0.963768115942000
956,21,21,468495,43154,772.360013912000000,654.826968317000020,0.847826086957000
957,21,21,464560,43436,771.248900624000040,135.109296459000010,0.175182481751000
958,21,21,464561,43436,771.248900624000040,771.248900623000050,0.999999999999000
959,21,21,464562,43436,771.248900624000040,501.030307703999990,0.649635036496000
960,21,21,465874,43436,769.768187964000050,480.402774239999990,0.624087591240000
961,21,21,465875,43436,769.768187964000050,769.768187962999950,0.999999999999000
962,21,21,465876,43436,769.768187964000050,154.515512183000000,0.200729927008000
963,21,21,467191,43157,771.076863331000030,646.302607265000010,0.838181818182000
964,21,21,467192,43157,771.076863331000030,755.655326063999950,0.980000000000000
965,21,21,468499,43157,772.360013912000000,402.970442041000010,0.521739130435000
966,21,21,468500,43157,772.360013912000000,769.561608064999970,0.996376811595000
967,21,21,468501,43157,772.360013912000000,223.872467801000000,0.289855072464000
968,21,21,472410,42593,770.491849803000040,418.624633195999990,0.543321299639000
969,21,21,472411,42593,770.491849803000040,770.491849803000040,1.000000000000000
970,21,21,472412,42593,770.491849803000040,201.663029281000010,0.261732851986000
971,21,21,473708,42593,771.682996982999950,771.682996982999950,1.000000000000000
972,21,21,473709,42593,771.682996982999950,616.236062338000010,0.798561151078000
973,21,21,472408,42592,770.491849803000040,265.638886845000000,0.344765342960000
974,21,21,472409,42592,770.491849803000040,770.491849803000040,1.000000000000000
975,21,21,472410,42592,770.491849803000040,351.867216606999990,0.456678700361000
976,21,21,473706,42592,771.682996982999950,616.236062339000000,0.798561151079000
977,21,21,473707,42592,771.682996982999950,771.682996981999960,0.999999999999000
978,21,21,472406,42591,770.491849803000040,112.653140495000000,0.146209386282000
979,21,21,472407,42591,770.491849803000040,770.491849803000040,1.000000000000000
980,21,21,472408,42591,770.491849803000040,504.852962956999990,0.655234657039000
981,21,21,473704,42591,771.682996982999950,463.564965813000010,0.600719424460000
982,21,21,473705,42591,771.682996982999950,768.907158864000050,0.996402877697000
983,21,21,473706,42591,771.682996982999950,152.671096525000000,0.197841726618000
984,21,21,474997,42296,770.077989670999950,58.171358932099999,0.075539568345500
985,21,21,474998,42296,770.077989670999950,770.077989670999950,1.000000000000000
986,21,21,474999,42296,770.077989670999950,554.012942210000010,0.719424460432000
987,21,21,476290,42296,771.222650770999960,579.108047801000000,0.750896057347000
988,21,21,476291,42296,771.222650770999960,771.222650770999960,1.000000000000000
989,21,21,476292,42296,771.222650770999960,31.788747254000000,0.041218637992800
990,21,21,477577,42002,772.341010356999960,162.743284324999990,0.210714285714000
991,21,21,477578,42002,772.341010356999960,769.582649606000020,0.996428571429000
992,21,21,477579,42002,772.341010356999960,444.096080954999990,0.575000000000000
993,21,21,478864,42002,770.680506869000060,679.850304273000010,0.882142857142000
994,21,21,478865,42002,770.680506867999950,693.612456181999960,0.900000000001000
995,21,21,480145,41699,771.751853030000010,86.513108079800006,0.112099644128000
996,21,21,480146,41699,771.751853030000010,769.005405153999960,0.996441281138000
997,21,21,480147,41699,771.751853030000010,514.958976666000010,0.667259786477000
998,21,21,481427,41699,770.056144762000030,598.780311852999940,0.777580071175000
999,21,21,481428,41699,770.056144762000030,768.685938099000050,0.998220640570000
1000,21,21,475008,42302,770.077989670999950,229.915371017000010,0.298561151079000
1001,21,21,475009,42302,770.077989670999950,770.077989670999950,1.000000000000000
1002,21,21,475010,42302,770.077989670999950,382.268930125000000,0.496402877699000
1003,21,21,476301,42302,771.222650770999960,771.222650770999960,1.000000000000000
