3630050 -52.25 -3.25 -99 -99 -99
3630051 -52.75 -7.25 -99 -99 -99
3630120 -54.25 -4.75 -99 -99 -99
3630150 -54.25 -5.75 -99 -99 -99
3630200 -51.75 -6.75 -99 -99 -99
3630300 -54.25 -1.25 -99 -99 -99
3631050 -51.25 0.75 -99 -99 -99
3631100 -52.75 -0.75 -99 -99 -99
3631210 -53.75 -0.25 -99 -99 -99
3649014 -49.25 -14.75 -99 -99 -99
3649030 -48.75 -14.75 -99 -99 -99
3649130 -46.75 -13.75 -99 -99 -99
3649211 -48.75 -12.25 -99 -99 -99
3649240 -48.25 -11.75 -99 -99 -99
3649250 -48.75 -11.25 -99 -99 -99
3649310 -47.25 -7.75 -99 -99 -99
3649320 -47.75 -9.75 -99 -99 -99
3649412 -51.75 -15.75 -99 -99 -99
3649414 -50.75 -12.25 -99 -99 -99
3649416 -49.25 -8.25 -99 -99 -99
3649418 -48.75 -6.75 -99 -99 -99
3649459 -51.75 -16.25 -99 -99 -99
3649614 -53.25 -15.25 -99 -99 -99
3649619 -51.25 -12.25 -99 -99 -99
3649900 -49.25 -5.25 -99 -99 -99
3649902 -47.25 -5.75 -99 -99 -99
3649905 -48.25 -8.25 -99 -99 -99
3649950 -49.75 -3.75 -99 -99 -99
